player_name,player_position,team,player_image_url,team_id,player_id_team,player_id
Rock Ya-Sin,CB,San Francisco 49ers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/lqy47wstsu51vejik26c,SF,rock-ya-sin-SF,rock-ya-sin
Sam Hubbard,DE,Cincinnati Bengals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/eoodwerhenaqvcaqm29t,CIN,sam-hubbard-CIN,sam-hubbard
Myles Garrett,DE,Cleveland Browns,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/y33rmtjxhgil7cjcftlc,CLE,myles-garrett-CLE,myles-garrett
Laiatu Latu,DE,Indianapolis Colts,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/quk6xjz6afesvjcra0dm,IND,laiatu-latu-IND,laiatu-latu
Isaiah McGuire,DE,Cleveland Browns,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/et5evv7lklymlfqsrifr,CLE,isaiah-mcguire-CLE,isaiah-mcguire
Greg Rousseau,DE,Buffalo Bills,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/br77inyaslxmg9u3lnjq,BUF,gregory-rousseau-BUF,gregory-rousseau
Dorance Armstrong,DE,Washington Commanders,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/cdapnpgtde1mdf7r8l5e,WAS,dorance-armstrong-WAS,dorance-armstrong
Derek Barnett,DE,Houston Texans,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/zmd1moeoqrnfttpb2diu,HOU,derek-barnett-HOU,derek-barnett
Michael Danna,DE,Kansas City Chiefs,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/oiywq8es1rm2rjnpbouw,KC,michael-danna-KC,michael-danna
Kingsley Enagbare,DE,Green Bay Packers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/xv0eqdwifojuzp6qsykm,GB,kingsley-enagbare-GB,kingsley-enagbare
A.J. Epenesa,DE,Buffalo Bills,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/cuvz6epit4d0o8grclqm,BUF,a-j-epenesa-BUF,a-j-epenesa
Braden Fiske,DE,Los Angeles Rams,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/a99mc0m9pm3qifqdjlb4,LAR,braden-fiske-LAR,braden-fiske
Trey Hendrickson,DE,Cincinnati Bengals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/oggkxhesq0dxedudmr66,CIN,trey-hendrickson-CIN,trey-hendrickson
Javon Kinlaw,DE,New York Jets,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/a4qvry0uyfblvff2igi0,NYJ,javon-kinlaw-NYJ,javon-kinlaw
Will McDonald IV,DE,New York Jets,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/nw8aiicw9bjhxaqwbeo9,NYJ,will-mcdonald-iv-NYJ,will-mcdonald-iv
Dayo Odeyingbo,DE,Indianapolis Colts,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/adsbcrdwnspjtsncl5y2,IND,dayo-odeyingbo-IND,dayo-odeyingbo
Joseph Ossai,DE,Cincinnati Bengals,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/wgi2zlnisv68z3ksdj5h,CIN,joseph-ossai-CIN,joseph-ossai
Jeffery Simmons,DE,Tennessee Titans,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/t6x8nhokjuwxz1gjq2fs,TEN,jeffery-simmons-TEN,jeffery-simmons
Dawuane Smoot,DE,Buffalo Bills,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/jaueg1ulkscyum1blewn,BUF,dawuane-smoot-BUF,dawuane-smoot
Montez Sweat,DE,Chicago Bears,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ftcyuaiwxjmivippsrpy,CHI,montez-sweat-CHI,montez-sweat
Darrell Taylor,DE,Chicago Bears,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/jwqkgt11sltsuc8ryccu,CHI,darrell-taylor-CHI,darrell-taylor
Payton Turner,DE,New Orleans Saints,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/npz8kz981g5hthx5x60y,NO,payton-turner-NO,payton-turner
Travon Walker,DE,Jacksonville Jaguars,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/u578pgqmortimghxzgev,JAX,travon-walker-JAX,travon-walker
Keion White,DE,New England Patriots,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/rjc9qgamwszqabbidwla,NE,keion-white-NE,keion-white
Josh Hines-Allen,DE,Jacksonville Jaguars,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/q807jedjb7igab4graoe,JAX,josh-hines-allen-JAX,josh-hines-allen
Will Anderson Jr.,DE,Houston Texans,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/ljotxifz4kwcbvye1klk,HOU,will-anderson-jr-HOU,will-anderson-jr
Felix Anudike-Uzomah,DE,Kansas City Chiefs,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/v4ujy0agxqi9yoozynj1,KC,felix-anudike-uzomah-KC,felix-anudike-uzomah
Nick Bosa,DE,San Francisco 49ers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/gm1nmlg5jsa0mh9vl5ms,SF,nick-bosa-SF,nick-bosa
Calais Campbell,DE,Miami Dolphins,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/dmgqjt7qihxkze7iuajf,MIA,calais-campbell-MIA,calais-campbell
K'Lavon Chaisson,DE,Las Vegas Raiders,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/kjfiffxzngmxoqwylvrb,LV,k-lavon-chaisson-LV,k-lavon-chaisson
Micheal Clemons,DE,New York Jets,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/updhjnquszg3nlmfry8b,NYJ,micheal-clemons-NYJ,micheal-clemons
Brenton Cox Jr.,DE,Green Bay Packers,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/zimkhmtzazkhu8myiw8u,GB,brenton-cox-GB,brenton-cox
Clelin Ferrell,DE,Washington Commanders,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/rskwfp5ry0pabky8h4qs,WAS,clelin-ferrell-x4864-WAS,clelin-ferrell-x4864
Leonard Floyd,DE,San Francisco 49ers,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/nfkjp8qksxbnenougfzt,SF,leonard-floyd-SF,leonard-floyd
Rashan Gary,DE,Green Bay Packers,https://static.www.nfl.com/image/private/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/t4clz4xe8sfxszmvohfo,GB,rashan-gary-GB,rashan-gary
Brandon Graham,DE,Philadelphia Eagles,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/e6iqegrredwqev7qx81m,PHI,brandon-graham-PHI,brandon-graham
Carl Granderson,DE,New Orleans Saints,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/xe17ud7n1ofomz8kk3ke,NO,carl-granderson-NO,carl-granderson
Da'Shawn Hand,DE,Miami Dolphins,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/kfqjvikghst4yp3i6dme,MIA,da-shawn-hand-MIA,da-shawn-hand
Daniel Hardy,DE,Chicago Bears,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/csw6mwosvqfzqsubx6zn,CHI,daniel-hardy-2-CHI,daniel-hardy-2
Bryce Huff,DE,Philadelphia Eagles,https://static.www.nfl.com/image/upload/t_player_profile_landscape/t_player_profile_landscape/f_auto/league/f7d7rc4mrzkppwgqezin,PHI,bryce-huff-PHI,bryce-huff
